Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"
71, 09/01/2023 09:06:42,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.91147,99.17517,2.55939,2.14625,1151.8273,2.25992,94.97169,2.85537,1152.07915,41.60976,41.86398,3.01411,2.93809,3.37011,1.49125,3.52116,1.64061,13.88099,13.211,3.72205,41.611,3.2026,1.50759,14.47883,1154.4
72, 09/01/2023 09:07:42,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.46855,98.32139,2.57178,2.21202,1151.35765,2.26756,94.96104,2.85344,1151.75483,41.60027,41.71504,3.02324,3.04087,3.37509,1.48843,3.55628,1.60771,13.87773,13.28065,2.6024,40.29086,4.2836,3.69879,13.42841,1106.81
73, 09/01/2023 09:08:42,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.6701,97.63094,2.56372,2.26123,1152.30019,2.2684,94.97271,2.85232,1151.61392,41.58624,41.48158,3.03681,3.19698,3.37507,1.48787,3.59447,1.58961,13.87067,13.29051,2.69755,39.67352,4.88602,2.38963,12.90784,1132.39
74, 09/01/2023 09:09:42,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,108.72386,97.43943,2.48938,2.33194,1150.80413,2.27149,95.05983,2.84341,1151.52004,41.58475,41.36085,3.04133,3.27011,3.38257,1.48915,3.7176,1.59421,13.85232,13.22313,1.87034,41.38071,3.65837,2.6479,11.3504,1138.69
75, 09/01/2023 09:10:42,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,117.40638,98.64457,2.47979,2.28919,1158.02998,2.2681,95.21442,2.83948,1152.57971,41.60116,41.57316,3.03714,3.15928,3.38108,1.49071,3.6838,1.60921,13.83337,13.12555,2.36149,43.60153,2.52632,1.90264,11.52485,1282.14
76, 09/01/2023 09:11:42,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,105.07763,100.23066,2.48107,2.31213,1152.75819,2.26844,95.27537,2.83817,1152.02537,41.60607,41.73954,3.03359,3.08996,3.38085,1.49038,3.64887,1.57814,13.8254,12.96858,2.63989,42.33253,2.50625,2.32123,12.64284,1070.16
77, 09/01/2023 09:12:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.83282,100.84258,2.55803,2.2482,1148.82741,2.26597,95.32423,2.84062,1151.63685,41.6107,41.84516,3.03362,3.05118,3.37583,1.4898,3.51137,1.56186,13.8214,12.97747,3.26649,42.28069,3.03766,1.88609,13.24174,1095.19
78, 09/01/2023 09:13:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,111.17808,101.85541,2.60166,2.18412,1149.02749,2.26283,95.42516,2.84222,1151.49287,41.62428,42.03764,3.03002,2.97938,3.3703,1.48942,3.4116,1.562,13.81241,12.9396,3.11258,43.51826,2.52677,1.80675,12.55206,1131.1
79, 09/01/2023 09:14:43,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.26188,101.31169,2.606,2.23149,1152.60659,2.26436,95.42398,2.84179,1151.80346,41.62482,42.06445,3.02714,2.90841,3.37151,1.48894,3.44907,1.54563,13.8124,13.01617,2.78393,41.683,2.62887,2.48578,13.80651,1193.78
80, 09/01/2023 09:15:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.94347,100.75489,2.58936,2.29795,1154.69866,2.26722,95.46465,2.83901,1152.47707,41.6352,42.0478,3.0178,2.87069,3.37509,1.48865,3.51637,1.53022,13.80821,13.06743,2.50332,42.99954,1.78918,2.65373,13.25614,1240.72
81, 09/01/2023 09:16:43,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,101.57523,101.4549,2.59865,2.30823,1156.97787,2.26835,95.50703,2.83484,1152.73267,41.64469,42.11539,3.00983,2.8736,3.37926,1.48974,3.49126,1.51252,13.80283,13.00308,2.33119,42.96095,1.90249,2.41086,13.05584,1187.97
82, 09/01/2023 09:17:43,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.01051,101.21834,2.57999,2.3128,1160.43937,2.2684,95.52368,2.82926,1152.81211,41.63911,41.95558,3.01368,2.98889,3.38414,1.49186,3.51024,1.51774,13.79548,12.97213,2.16965,40.84015,3.56234,2.27421,12.74575,1164.07
83, 09/01/2023 09:18:43,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.38383,100.72977,2.64304,2.2129,1157.42634,2.26184,95.50121,2.83185,1152.71302,41.6497,41.99692,3.0008,2.92261,3.38018,1.49444,3.41226,1.54199,13.80418,13.09425,3.23426,43.21065,1.08312,1.48591,15.09329,1138.25
84, 09/01/2023 09:19:43,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,84.05676,98.8603,2.68652,2.18288,1159.54304,2.25711,95.41345,2.8345,1153.05889,41.63944,41.86681,3.0036,2.90599,3.37757,1.49641,3.40264,1.55879,13.81531,13.32898,3.21849,40.17013,3.39916,1.69258,15.38873,1201.22
85, 09/01/2023 09:20:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.96153,99.09044,2.72645,2.14496,1165.41331,2.25303,95.38805,2.83735,1153.43414,41.6373,41.87838,3.00561,2.94382,3.3735,1.49731,3.33404,1.55436,13.82016,13.32796,3.272,41.33889,3.28417,1.73002,14.49467,1205.86
86, 09/01/2023 09:21:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.65126,98.99397,2.66228,2.18125,1166.00695,2.25152,95.36876,2.83521,1153.50194,41.64293,41.93503,2.99772,2.85303,3.37622,1.49953,3.43009,1.57254,13.82376,13.31841,2.56066,42.46687,1.83081,2.06836,14.35326,1163.39
87, 09/01/2023 09:22:43,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.23329,98.51211,2.67073,2.07348,1167.01764,2.24621,95.31148,2.83441,1153.30529,41.64116,42.00362,2.99284,2.72255,3.37659,1.50324,3.38988,1.63487,13.83145,13.41975,2.72651,41.36792,2.24573,1.65751,15.00872,1123.4
88, 09/01/2023 09:23:43,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.66314,97.26615,2.64321,2.11683,1173.89935,2.2517,95.20059,2.83023,1153.87463,41.61765,41.89611,3.0037,2.70833,3.38548,1.50352,3.47808,1.64306,13.837,13.53627,2.36132,38.25551,4.54677,3.01186,14.6207,1233.26
89, 09/01/2023 09:24:43,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.9911,96.52461,2.73134,2.06249,1175.69643,2.24863,95.20592,2.83186,1153.96004,41.62266,41.96093,2.99997,2.62875,3.38261,1.5043,3.38277,1.64014,13.83903,13.71928,3.08996,42.36596,2.4455,1.82566,14.14058,1166.64
90, 09/01/2023 09:25:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.58712,94.88698,2.77774,2.05883,1164.51431,2.24559,95.18184,2.83323,1153.76571,41.62562,41.8466,2.99531,2.61297,3.38091,1.50558,3.37914,1.6413,13.84451,13.94546,3.05053,42.0849,2.26455,1.82513,14.70271,1123.61
91, 09/01/2023 09:26:43,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.10409,94.1313,2.77448,2.06057,1171.27039,2.24596,95.16089,2.83167,1153.93698,41.62291,41.77442,2.99625,2.65478,3.38324,1.50637,3.40483,1.65237,13.84577,14.03112,2.62036,41.21767,3.13571,2.29639,14.03316,1179.42
92, 09/01/2023 09:27:43,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,107.8707,94.49094,2.75734,2.03787,1179.45478,2.24104,95.24097,2.83209,1154.40078,41.6311,41.81524,2.99502,2.6424,3.37843,1.50753,3.40199,1.66938,13.83746,13.98348,2.89854,42.79797,2.8195,1.60804,12.64755,1221.48
93, 09/01/2023 09:28:44,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,108.34687,94.34063,2.72541,2.04807,1183.3562,2.23934,95.31733,2.8302,1154.64845,41.6248,41.62771,3.00761,2.80212,3.37645,1.50779,3.43263,1.67603,13.82337,13.92321,2.53788,40.68874,4.85262,1.99562,11.75315,1191.62
94, 09/01/2023 09:29:44,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.78808,94.62282,2.70451,2.05202,1181.859,2.24123,95.34506,2.82771,1154.75692,41.62779,41.65369,3.00553,2.80582,3.37919,1.50774,3.44998,1.68126,13.81881,13.87749,2.47305,42.08474,2.68346,2.53572,13.11167,1171.34
95, 09/01/2023 09:30:44,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.88188,94.5452,2.71164,2.03498,1181.2007,2.24203,95.37476,2.82608,1155.27906,41.62912,41.57133,3.00738,2.91032,3.38033,1.50771,3.42897,1.68501,13.81398,13.86727,2.59666,41.82087,3.27679,2.35959,13.11038,1231.69
96, 09/01/2023 09:31:44,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.81054,94.42921,2.73461,2.03061,1181.08343,2.2429,95.40236,2.82481,1155.48006,41.63101,41.5016,3.0039,2.94828,3.38124,1.50753,3.39966,1.67421,13.80983,13.87504,2.63331,41.92028,2.46916,2.37768,13.17222,1186.23
97, 09/01/2023 09:32:44,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.82675,94.49405,2.81362,2.02194,1182.78566,2.24265,95.424,2.82774,1155.70216,41.63252,41.5696,3.0044,2.91704,3.37738,1.50598,3.31365,1.63884,13.80885,13.93443,3.36682,41.86103,3.08053,2.1985,13.65831,1189.8
98, 09/01/2023 09:33:44,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.47627,94.13694,2.79534,2.08531,1186.04267,2.24372,95.36951,2.82828,1155.91512,41.63233,41.46728,2.99836,2.97516,3.3792,1.50607,3.36978,1.61596,13.8169,13.93687,2.9094,41.58595,2.04257,2.41121,15.08153,1188.85
99, 09/01/2023 09:34:44,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.1709,95.38258,2.75264,2.15248,1182.57209,2.24662,95.41051,2.82653,1155.86846,41.64619,41.71004,2.98782,2.83723,3.38201,1.50537,3.42435,1.59088,13.81436,13.80514,2.56158,43.89267,1.27818,2.75536,13.40174,1148.35
100, 09/01/2023 09:35:44,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,84.22292,94.8299,2.72047,2.2064,1177.20829,2.24842,95.33533,2.82593,1155.67333,41.64851,41.75576,2.97938,2.72574,3.38631,1.50609,3.51014,1.59089,13.82555,13.87722,2.73838,42.02493,1.55292,2.52893,15.71039,1123.33
101, 09/01/2023 09:36:44,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.66843,94.96714,2.738,2.23985,1178.74848,2.25039,95.33107,2.82583,1155.86795,41.65334,41.75351,2.97357,2.73873,3.38784,1.50544,3.50068,1.56291,13.82756,13.86413,2.81055,42.41893,2.04584,2.58864,14.14704,1186.59
102, 09/01/2023 09:37:44,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.73607,96.22365,2.72156,2.32529,1182.5595,2.25361,95.39597,2.82362,1156.03901,41.6544,41.78286,2.97916,2.84585,3.38939,1.50398,3.51399,1.51121,13.81702,13.67637,2.47878,41.80945,3.85325,2.84957,12.16299,1183.29
103, 09/01/2023 09:38:44,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.70997,97.43063,2.7564,2.2955,1177.00644,2.25572,95.40368,2.82337,1156.0133,41.6518,41.98752,2.9804,2.75117,3.39011,1.50289,3.43568,1.49671,13.81474,13.59565,2.78109,41.22106,3.18567,2.65183,13.43693,1151.78
104, 09/01/2023 09:39:44,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.94009,97.13871,2.74303,2.36033,1179.83457,2.25871,95.38139,2.82359,1156.34287,41.64927,41.9121,2.97951,2.77732,3.39178,1.50164,3.48241,1.47539,13.81702,13.59943,2.85864,41.24795,2.83853,2.8062,14.17918,1208.39
105, 09/01/2023 09:40:44,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,108.43932,98.25231,2.74346,2.44039,1187.9164,2.26266,95.4585,2.82493,1156.91185,41.6525,41.91733,2.98489,2.88218,3.38961,1.49807,3.47537,1.42411,13.80738,13.44155,3.06936,42.09835,3.78683,3.18413,12.35121,1244.7
106, 09/01/2023 09:41:44,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.52743,98.19743,2.83304,2.46769,1187.10071,2.26466,95.43334,2.8318,1156.97173,41.64888,41.90558,2.99454,2.97759,3.38381,1.49418,3.38946,1.37353,13.81348,13.49374,4.43995,41.01321,4.5292,2.81322,14.76694,1166.89
107, 09/01/2023 09:42:44,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,73.59319,95.65868,2.92898,2.583,1183.02782,2.26845,95.27875,2.8406,1156.99599,41.6205,41.5139,3.01837,3.25146,3.37934,1.48971,3.38838,1.3118,13.83105,13.76678,4.8701,36.98466,6.86462,3.46344,16.65242,1161.06
108, 09/01/2023 09:43:44,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,88.23179,94.42636,2.9565,2.65034,1178.52541,2.27148,95.23662,2.84122,1156.79216,41.61014,41.46143,3.02742,3.22735,3.38067,1.48831,3.42318,1.2916,13.83383,13.93923,2.94775,39.8207,4.58158,2.89382,14.30883,1121.23
109, 09/01/2023 09:44:44,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.11268,94.79416,2.97043,2.6335,1177.93914,2.27167,95.29556,2.84001,1156.82498,41.61664,41.50227,3.02367,3.20788,3.38046,1.48809,3.39332,1.28852,13.82675,13.90708,2.63244,42.71502,2.39035,2.30466,12.62951,1162.38
110, 09/01/2023 09:45:45,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,116.04965,95.68085,2.97019,2.63044,1172.61444,2.27175,95.40187,2.83832,1156.80981,41.63361,41.67871,3.01449,3.08746,3.3799,1.48779,3.37537,1.2832,13.81604,13.83683,2.53988,44.52913,1.44768,2.28591,11.9868,1154.21
111, 09/01/2023 09:46:45,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,113.00363,96.43543,2.99507,2.61601,1170.52013,2.27104,95.49285,2.839,1156.79811,41.64529,41.79149,3.01185,3.09395,3.37659,1.4868,3.32834,1.27229,13.80718,13.77922,2.97676,43.62769,2.56138,2.13361,12.29695,1154.78
112, 09/01/2023 09:47:45,66.064,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.69086,96.70946,2.95967,2.62253,1162.56483,2.27147,95.53625,2.83882,1156.3021,41.6552,41.88926,3.00631,3.02599,3.37624,1.48637,3.36427,1.28283,13.80406,13.75388,2.8089,43.23278,2.12463,2.34377,13.30733,1077.29
113, 09/01/2023 09:48:51,60.063,66.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.59637,97.43846,2.96101,2.59456,1156.98791,2.27017,95.54777,2.83928,1156.00794,41.66541,42.00949,2.99971,3.01378,3.37561,1.48694,3.3378,1.28646,13.80613,13.69252,2.92363,43.51995,1.80033,2.04981,14.18238,1102.24
114, 09/01/2023 09:49:51,60.055,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,83.41268,96.21995,2.98595,2.51805,1150.77837,2.26727,95.47993,2.83959,1155.43294,41.65781,41.77873,3.00162,3.1478,3.37579,1.48892,3.30968,1.31438,13.81381,13.80723,2.89536,40.15978,3.37547,1.81608,15.32066,1043.85
115, 09/01/2023 09:50:51,60.064,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.90653,96.68154,2.96376,2.50987,1151.55893,2.26821,95.44927,2.83713,1155.323,41.64353,41.58748,3.01151,3.35344,3.37873,1.4896,3.29771,1.31389,13.81208,13.66771,2.447,39.07167,4.79257,2.42503,13.50056,1135.61
116, 09/01/2023 09:51:51,60.062,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.53023,96.6769,2.95918,2.49933,1149.96336,2.26918,95.44407,2.8366,1155.36869,41.64224,41.51982,3.01062,3.40764,3.37979,1.48944,3.29325,1.31765,13.81204,13.64446,2.74497,41.4153,2.85231,2.4424,13.80423,1163.41
117, 09/01/2023 09:52:51,66.064,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,83.83939,95.07179,3.03234,2.42493,1141.22319,2.26666,95.36851,2.84029,1154.79007,41.63589,41.43425,3.01222,3.36864,3.37696,1.48984,3.24272,1.33724,13.82311,13.88801,3.52269,40.55279,3.28331,1.86004,15.69237,1058.29
118, 09/01/2023 09:53:57,60.06,66.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.66605,94.73273,3.05879,2.37515,1141.61845,2.26488,95.34686,2.84203,1154.80619,41.63896,41.49757,3.0094,3.32375,3.37536,1.4903,3.21522,1.35369,13.82836,13.97537,3.16849,42.18839,2.50399,1.96247,14.77044,1157.69
119, 09/01/2023 09:54:57,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,70.00585,93.05425,3.11719,2.3953,1135.61064,2.26898,95.18434,2.8465,1154.62232,41.61341,41.21789,3.02329,3.50324,3.37613,1.48795,3.20432,1.33775,13.84563,14.15851,3.73538,36.84259,5.6168,3.35521,17.06858,1120.44
120, 09/01/2023 09:55:57,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.30059,91.82,3.17072,2.36319,1128.38317,2.27016,95.15147,2.85146,1154.57065,41.59872,40.99951,3.03859,3.63471,3.37141,1.4851,3.16909,1.34102,13.84816,14.30031,4.07305,38.95545,5.75173,2.58923,14.28638,1145.12
121, 09/01/2023 09:56:57,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.12204,91.52582,3.11607,2.38436,1126.54911,2.27361,95.10648,2.85377,1154.4924,41.58602,40.88029,3.04884,3.65766,3.37106,1.48269,3.22799,1.35382,13.85148,14.27725,3.32504,39.25946,4.9253,3.17404,14.45846,1140.04
122, 09/01/2023 09:57:57,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,74.27412,91.60936,3.16835,2.33529,1129.90545,2.27343,94.97429,2.86546,1154.7948,41.54349,40.67678,3.0903,3.8982,3.36001,1.47795,3.14275,1.34576,13.86298,14.22116,7.12341,34.37217,9.9509,2.20834,15.72747,1207.8
123, 09/01/2023 09:58:57,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,70.56327,90.26425,3.31158,2.31743,1131.86034,2.27481,94.82305,2.8757,1154.7738,41.49918,40.24786,3.13311,4.32179,3.35175,1.47342,3.02624,1.30586,13.87574,14.34612,6.23686,33.62934,10.60575,2.80132,16.06368,1150.89
124, 09/01/2023 09:59:57,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,86.81523,89.08817,3.35327,2.28372,1131.0387,2.27255,94.77828,2.8773,1154.75005,41.48756,40.02336,3.14273,4.48965,3.34976,1.47401,3.00202,1.31453,13.87945,14.47455,3.19031,39.34297,4.9142,1.88457,14.56105,1150.33
125, 09/01/2023 10:00:57,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.29913,88.2296,3.40333,2.25893,1127.55595,2.27083,94.80548,2.87876,1154.47508,41.49183,39.8695,3.14199,4.59738,3.3469,1.47386,2.96987,1.31473,13.87781,14.5819,3.20126,42.3221,2.99856,1.93059,13.5586,1100.71
126, 09/01/2023 10:01:58,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.00959,87.41615,3.36781,2.24266,1126.53712,2.26897,94.8218,2.87717,1154.39774,41.49418,39.7525,3.13878,4.59921,3.34735,1.47527,3.0107,1.34247,13.87549,14.66064,2.59419,41.94101,2.52523,1.96904,13.43128,1139.72
127, 09/01/2023 10:02:58,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.53687,87.55824,3.36887,2.20955,1133.71168,2.26697,94.88075,2.87664,1154.52793,41.50492,39.75397,3.13248,4.59997,3.34582,1.4759,2.99173,1.354,13.87032,14.6402,2.77563,43.48563,1.97144,1.92508,12.91753,1178.55
128, 09/01/2023 10:03:58,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.95099,87.21713,3.33607,2.24535,1136.17595,2.26838,94.86502,2.87493,1154.45504,41.50723,39.65742,3.13027,4.65505,3.34894,1.47636,3.03727,1.35269,13.87236,14.64519,2.58587,41.95073,2.70319,2.52466,14.2653,1140.48
129, 09/01/2023 10:04:58,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,101.5075,88.26873,3.31261,2.28382,1139.1686,2.26845,94.89555,2.87334,1154.16192,41.50508,39.71613,3.13237,4.66125,3.34935,1.4765,3.03992,1.33107,13.86632,14.47938,2.56303,41.0744,3.5528,2.28127,12.65552,1095.35
130, 09/01/2023 10:05:58,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.65006,88.48564,3.35425,2.27726,1134.38383,2.26885,94.8896,2.87332,1153.70181,41.50601,39.87814,3.12865,4.513,3.34984,1.47645,3.00819,1.32097,13.86745,14.52109,2.86831,41.6948,2.33923,2.35391,14.10573,1057.61
131, 09/01/2023 10:06:58,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.05184,88.44037,3.36346,2.24904,1129.99134,2.26777,94.8854,2.8731,1153.42114,41.51027,39.93244,3.12391,4.47631,3.35009,1.47726,2.99532,1.33182,13.86945,14.55417,2.83019,42.37635,2.15194,2.07059,14.27666,1096.62
132, 09/01/2023 10:07:58,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.51307,89.36904,3.31507,2.24645,1134.07426,2.26526,94.89848,2.87302,1153.21942,41.51757,40.08478,3.11822,4.39915,3.34921,1.47851,3.01362,1.3415,13.87013,14.43752,2.85715,42.98718,1.97273,1.83309,14.00578,1112.79
133, 09/01/2023 10:08:58,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.12626,89.1936,3.28009,2.26854,1130.39377,2.26513,94.86929,2.87223,1152.97032,41.51211,39.96276,3.12092,4.48048,3.35057,1.47919,3.04807,1.34363,13.87215,14.40516,2.72351,40.39989,3.67141,2.24113,14.28479,1102.32
134, 09/01/2023 10:09:58,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,122.61418,92.49274,3.21139,2.20442,1130.90052,2.26449,94.98137,2.87141,1152.84648,41.52022,40.37602,3.12058,4.31141,3.34783,1.4784,3.00109,1.3614,13.8581,14.00964,2.68249,43.1243,3.05311,2.12139,11.07184,1128.12
135, 09/01/2023 10:11:04,60.057,66.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.33421,93.03195,3.16359,2.16065,1130.44869,2.2624,94.99295,2.8729,1152.77459,41.52217,40.57542,3.1212,4.14068,3.34513,1.47858,3.02068,1.39804,13.85802,13.97906,3.20321,41.90925,3.24476,1.8555,13.84277,1138.48
136, 09/01/2023 10:12:04,66.069,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,111.99853,94.75857,3.07757,2.1147,1132.81434,2.26197,95.0806,2.86942,1152.86681,41.5253,40.77961,3.12139,4.00987,3.34571,1.47911,3.03505,1.43521,13.84444,13.75751,2.31467,42.04262,3.15207,2.19566,11.59263,1168.26
137, 09/01/2023 10:13:10,60.059,66.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.84501,96.74907,2.92647,2.08849,1129.53523,2.25941,95.10387,2.86984,1152.91518,41.52636,41.31358,3.12184,3.51283,3.34343,1.47978,3.13781,1.50243,13.84183,13.5795,2.9572,41.73035,3.20986,1.80028,13.33168,1162.44
138, 09/01/2023 10:14:10,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.49181,99.03488,2.81501,2.06059,1130.17336,2.25808,95.12633,2.87124,1152.95144,41.53937,42.04168,3.11317,2.86388,3.34165,1.47987,3.21538,1.56041,13.84376,13.44392,3.16901,44.10365,1.40128,1.99832,14.2236,1160.14
139, 09/01/2023 10:15:10,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.3033,99.54372,2.8329,2.10626,1128.26853,2.25995,95.11768,2.8741,1152.80106,41.52705,42.02366,3.12751,2.93616,3.33883,1.4774,3.20143,1.51996,13.84231,13.37523,3.61056,39.02688,6.0061,2.82601,13.54334,1121.81
140, 09/01/2023 10:16:10,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.84938,98.96537,2.84772,2.17428,1129.40762,2.2637,95.10165,2.87653,1152.63708,41.521,41.88891,3.13322,3.02249,3.33803,1.47459,3.22618,1.48379,13.84366,13.41267,3.46161,40.27367,4.29467,3.51523,14.11262,1118.58
