Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
58, 06/08/2023 14:37:21, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 90.15114, 90.77097, 3.01327, 2.16819, 1127.62595, 2.20472, 91.62856, 2.95246, 1133.78779, 41.652, 41.70071, 2.66345, 2.61459, 3.36938, 1.52826, 3.32703, 1.53448, 14.46007, 14.64903, 3.24591, 41.62498, 2.79223, 2.04154, 1.50388, 3.07023, 14.84716, 1164.02, 1232.1571
59, 06/08/2023 14:38:21, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 86.80096, 90.69893, 3.02755, 2.14725, 1128.51507, 2.20298, 91.54872, 2.95707, 1134.61447, 41.64994, 41.80809, 2.66153, 2.51113, 3.36667, 1.52824, 3.31437, 1.54355, 14.47457, 14.70757, 3.25579, 41.52054, 2.54116, 2.09384, 1.52704, 3.19737, 15.38169, 1186.14, 1251.9261
60, 06/08/2023 14:39:21, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.40837, 90.65683, 3.07905, 2.10021, 1128.67799, 2.20048, 91.49915, 2.96388, 1135.30711, 41.64119, 41.77858, 2.6652, 2.53799, 3.35974, 1.52682, 3.24176, 1.54354, 14.48321, 14.73419, 3.45187, 41.0839, 2.89895, 2.03134, 1.43669, 2.91841, 15.03323, 1179.42, 1271.5831
61, 06/08/2023 14:40:21, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.26969, 91.13839, 3.10621, 2.07179, 1125.78822, 2.20148, 91.52542, 2.96757, 1135.78473, 41.64089, 41.81134, 2.66907, 2.56004, 3.35549, 1.5242, 3.18829, 1.53891, 14.48083, 14.68368, 3.23226, 41.62045, 2.92107, 2.27533, 1.35315, 3.07886, 14.32541, 1167.01, 1291.0333
62, 06/08/2023 14:41:21, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 92.88791, 91.46718, 3.09219, 2.09318, 1117.88508, 2.20022, 91.54428, 2.96771, 1135.12048, 41.65201, 41.92296, 2.65849, 2.48062, 3.35499, 1.52484, 3.20852, 1.53285, 14.48189, 14.66124, 2.97739, 42.44716, 1.90092, 2.11249, 1.57086, 3.31842, 14.55728, 1087.82, 1309.1636
63, 06/08/2023 14:42:21, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 90.44968, 90.8475, 3.12264, 2.01701, 1127.35749, 2.18548, 91.52751, 2.97597, 1136.65718, 41.63197, 41.7434, 2.68107, 2.59747, 3.33892, 1.52777, 3.15139, 1.56241, 14.48313, 14.71952, 3.60578, 40.36479, 4.1045, 1.35801, 1.7125, 2.32561, 14.56052, 1234.44, 1329.7377
64, 06/08/2023 14:43:21, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.07128, 89.66384, 3.13656, 1.99483, 1134.56765, 2.18407, 91.42593, 2.97564, 1137.61794, 41.62877, 41.59248, 2.67602, 2.64741, 3.34205, 1.5302, 3.15757, 1.58288, 14.49805, 14.86869, 2.95473, 41.41203, 2.3375, 2.09876, 1.6924, 3.55195, 15.49566, 1201.42, 1349.7614
65, 06/08/2023 14:44:21, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 77.63832, 88.51792, 3.16242, 1.99908, 1139.68639, 2.18885, 91.20663, 2.97853, 1138.15299, 41.60474, 41.50773, 2.68335, 2.63994, 3.34746, 1.52932, 3.17066, 1.58606, 14.52566, 15.04271, 3.16851, 39.91789, 3.19515, 2.53703, 1.46802, 3.7244, 16.45221, 1175.03, 1369.3453
66, 06/08/2023 14:45:21, 60.056, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 79.46835, 87.48955, 3.15164, 2.00677, 1150.32884, 2.18985, 91.01719, 2.97796, 1139.32236, 41.59303, 41.52195, 2.67679, 2.51028, 3.35452, 1.53185, 3.22285, 1.60599, 14.55142, 15.21874, 2.94331, 40.77884, 2.22611, 2.25113, 1.70481, 3.83776, 16.31353, 1218.19, 1389.6485
67, 06/08/2023 14:46:21, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 73.8107, 86.77245, 3.18898, 1.93259, 1158.20412, 2.17991, 90.74167, 2.98199, 1139.7746, 41.5721, 41.51038, 2.67495, 2.4811, 3.35435, 1.53876, 3.17529, 1.64302, 14.5912, 15.3655, 3.24899, 40.02025, 2.53934, 1.63615, 2.04125, 3.3398, 17.48298, 1171.95, 1409.181
68, 06/08/2023 14:47:21, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.21293, 87.02696, 3.23022, 1.86865, 1163.7087, 2.16908, 90.66264, 2.98852, 1139.85073, 41.57942, 41.56397, 2.66369, 2.47241, 3.34627, 1.54272, 3.09875, 1.65828, 14.61083, 15.36624, 3.50701, 42.12192, 1.82585, 1.49417, 1.83726, 2.74518, 16.07066, 1145.47, 1428.2722
69, 06/08/2023 14:48:21, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.49694, 87.46846, 3.2341, 1.88795, 1163.47352, 2.16067, 90.76426, 2.99447, 1138.84341, 41.58968, 41.59236, 2.66815, 2.49013, 3.33349, 1.5428, 3.09252, 1.63803, 14.6019, 15.29906, 3.59553, 42.39968, 3.0238, 1.49239, 1.54943, 2.31235, 13.88513, 1057.19, 1445.8921
70, 06/08/2023 14:49:21, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 90.25306, 87.44047, 3.21949, 1.91835, 1163.70034, 2.15413, 90.75792, 2.99558, 1138.30543, 41.5884, 41.59741, 2.66509, 2.44926, 3.32943, 1.54561, 3.12307, 1.628, 14.60359, 15.29601, 3.08668, 41.48353, 2.42033, 1.69867, 1.76931, 3.00548, 14.73824, 1095.71, 1464.1539
71, 06/08/2023 14:50:22, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 83.58118, 86.90883, 3.21022, 1.94858, 1167.66467, 2.15536, 90.65721, 2.9943, 1139.18849, 41.56976, 41.39875, 2.67102, 2.57172, 3.3335, 1.54661, 3.15147, 1.61731, 14.61248, 15.30882, 2.90621, 40.19107, 3.10812, 2.24227, 1.62019, 3.6329, 15.26654, 1203.64, 1484.2145
72, 06/08/2023 14:51:22, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 86.05978, 86.37327, 3.21946, 1.95758, 1170.19427, 2.15694, 90.5912, 2.99933, 1140.46273, 41.57405, 41.24589, 2.66248, 2.66703, 3.33202, 1.54479, 3.15588, 1.61214, 14.62715, 15.35044, 3.38547, 41.88362, 2.04036, 2.28321, 1.41203, 3.22395, 15.69499, 1232.53, 1504.7566
73, 06/08/2023 14:52:22, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.04652, 86.44379, 3.23041, 1.93339, 1174.09854, 2.15034, 90.5973, 3.00433, 1141.53069, 41.57705, 41.2591, 2.66253, 2.65856, 3.32398, 1.54579, 3.13191, 1.6199, 14.63039, 15.35029, 3.41665, 41.79679, 2.66572, 1.68687, 1.6196, 2.73204, 14.86804, 1220.53, 1525.0988
74, 06/08/2023 14:53:22, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 89.80964, 86.63826, 3.2174, 1.94774, 1173.21128, 2.15264, 90.58728, 3.00507, 1141.92886, 41.57576, 41.25592, 2.66504, 2.68005, 3.3246, 1.54443, 3.14363, 1.61399, 14.63175, 15.30715, 3.06351, 41.47509, 2.86083, 2.34575, 1.43789, 3.37293, 14.73801, 1172.99, 1544.6486
75, 06/08/2023 14:54:22, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.30745, 87.11748, 3.16366, 2.00638, 1172.50236, 2.16294, 90.65523, 3.00061, 1142.2639, 41.57854, 41.30418, 2.66813, 2.6809, 3.33157, 1.5403, 3.20844, 1.59912, 14.61858, 15.20952, 2.66575, 41.79488, 2.9116, 3.19167, 1.2155, 3.87948, 13.58196, 1168.83, 1564.1291
76, 06/08/2023 14:55:22, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.47541, 87.20496, 3.14014, 2.02539, 1173.06464, 2.16774, 90.70225, 2.99915, 1142.67442, 41.59932, 41.41398, 2.65047, 2.56792, 3.3352, 1.53856, 3.24512, 1.60222, 14.61714, 15.22133, 2.88559, 43.2634, 1.23541, 2.59174, 1.39919, 3.62635, 14.50168, 1175.45, 1583.7199
77, 06/08/2023 14:56:22, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 112.05894, 88.3384, 3.17088, 1.9978, 1181.25048, 2.16188, 90.94052, 3.0042, 1143.59942, 41.63418, 41.5543, 2.64094, 2.56274, 3.32152, 1.53641, 3.17238, 1.58794, 14.59418, 15.09441, 3.51915, 44.27389, 1.91213, 1.65928, 1.37131, 2.27539, 12.83327, 1215.89, 1603.9847
78, 06/08/2023 14:57:22, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.20979, 88.88291, 3.11585, 2.09302, 1179.39266, 2.1685, 91.03733, 3.00105, 1144.40337, 41.6439, 41.69756, 2.64027, 2.45529, 3.32495, 1.5333, 3.26163, 1.55833, 14.57988, 15.01831, 2.75458, 42.40593, 2.58696, 2.791, 1.28813, 3.59517, 13.45147, 1208.43, 1624.1251
79, 06/08/2023 14:58:22, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 101.91764, 89.93849, 3.11325, 2.11609, 1176.83161, 2.17192, 91.15616, 2.99979, 1144.62677, 41.65368, 41.76822, 2.64292, 2.49053, 3.32424, 1.53055, 3.24224, 1.53219, 14.56335, 14.86397, 2.88862, 42.45, 2.86063, 2.50428, 1.30371, 3.26487, 13.1969, 1163.34, 1643.5142
80, 06/08/2023 14:59:22, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.40021, 91.13292, 3.10471, 2.10793, 1176.45588, 2.1746, 91.19353, 3.00029, 1144.91663, 41.66053, 41.92081, 2.64246, 2.45166, 3.32417, 1.52864, 3.2155, 1.52543, 14.55982, 14.71922, 3.04418, 42.23515, 2.60376, 2.42587, 1.36764, 3.31772, 14.26309, 1169.36, 1663.0036
81, 06/08/2023 15:00:22, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 92.46683, 92.11605, 3.1251, 2.10137, 1173.68884, 2.17464, 91.20831, 3.00266, 1145.3065, 41.66188, 41.98797, 2.64486, 2.49359, 3.32141, 1.52734, 3.16458, 1.50596, 14.55917, 14.5959, 3.21785, 41.77442, 2.84692, 2.17854, 1.41804, 3.08926, 14.50382, 1178.32, 1682.6423
82, 06/08/2023 16:01:38, 60.058, 3675.7, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 111.81371, 94.65855, 3.10744, 2.14308, 1169.24022, 2.17384, 91.40104, 3.00247, 1144.82956, 41.67973, 42.19641, 2.64519, 2.50208, 3.31564, 1.52525, 3.12954, 1.4603, 14.53466, 14.26266, 2.98259, 43.26213, 2.67379, 2.09147, 1.33715, 2.79661, 12.32932, 1101.1, 1700.994
83, 06/08/2023 16:02:38, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.92578, 95.28694, 3.10793, 2.17687, 1172.12589, 2.17033, 91.42986, 3.00776, 1145.33751, 41.68899, 42.22023, 2.63864, 2.51692, 3.30852, 1.52443, 3.12508, 1.43559, 14.53634, 14.17421, 3.53693, 42.48431, 2.07641, 1.85441, 1.45409, 2.69648, 14.68028, 1188.94, 1720.8097
84, 06/08/2023 16:03:38, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 100.20582, 95.36132, 3.05515, 2.2701, 1180.01454, 2.17797, 91.52392, 3.00434, 1145.81421, 41.70169, 42.24805, 2.63396, 2.4669, 3.31301, 1.52114, 3.21292, 1.41532, 14.52343, 14.13997, 2.71501, 42.79871, 2.22872, 2.99273, 1.23676, 3.7013, 13.40692, 1187.27, 1740.5976
85, 06/08/2023 16:05:50, 60.06, 132.13, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.35188, 95.54537, 3.04887, 2.31091, 1187.8679, 2.17852, 91.54462, 3.00422, 1146.65799, 41.70175, 42.25719, 2.63427, 2.48294, 3.31263, 1.52059, 3.2301, 1.39776, 14.52006, 14.10975, 2.99373, 41.7068, 2.66084, 2.22656, 1.47333, 3.28046, 14.23156, 1218.95, 1760.9134
86, 06/08/2023 16:06:50, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 84.07373, 95.7179, 3.0746, 2.28024, 1176.69101, 2.1744, 91.47093, 3.00695, 1145.38133, 41.68571, 42.26728, 2.64206, 2.49644, 3.30945, 1.52201, 3.18847, 1.3983, 14.52792, 14.10246, 3.30451, 40.00255, 3.45919, 1.7813, 1.67029, 2.97529, 15.35135, 1012.11, 1777.7819
87, 06/08/2023 16:07:50, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.33404, 96.62975, 3.07567, 2.23512, 1171.36836, 2.16875, 91.54029, 3.0111, 1145.48944, 41.6859, 42.25547, 2.64829, 2.57561, 3.30028, 1.52174, 3.13794, 1.40392, 14.51959, 13.96926, 3.47278, 41.69674, 3.21504, 1.64524, 1.49765, 2.464, 13.75792, 1155.47, 1797.0397
88, 06/08/2023 16:08:50, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.76966, 97.04886, 3.02843, 2.31, 1168.59329, 2.17382, 91.59367, 3.00803, 1145.87485, 41.68093, 42.21808, 2.65647, 2.62491, 3.30331, 1.51958, 3.19589, 1.3835, 14.5074, 13.86838, 2.7338, 41.22911, 3.39896, 2.70322, 1.3237, 3.57825, 13.40095, 1181.06, 1816.7241
89, 06/08/2023 16:09:50, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 84.42136, 96.65739, 3.03527, 2.28838, 1166.16597, 2.1725, 91.51536, 3.00965, 1145.77116, 41.67382, 42.18865, 2.65644, 2.61104, 3.30337, 1.52054, 3.19139, 1.39461, 14.51828, 13.91974, 3.16322, 40.9844, 2.65344, 2.05192, 1.61276, 3.30924, 15.56937, 1135.82, 1835.6544
90, 06/08/2023 16:10:50, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.38968, 96.85544, 3.04594, 2.23829, 1166.60095, 2.17396, 91.59137, 3.00738, 1146.08272, 41.66414, 42.11842, 2.6724, 2.69501, 3.30276, 1.51924, 3.14901, 1.40688, 14.50157, 13.87699, 2.78945, 40.76138, 4.1464, 2.32019, 1.39876, 3.24539, 12.95462, 1175.28, 1855.2424
91, 06/08/2023 16:11:50, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.29925, 96.77997, 3.10155, 2.1536, 1164.37416, 2.16568, 91.60874, 3.01404, 1146.03833, 41.66819, 42.03753, 2.67241, 2.79079, 3.29213, 1.52013, 3.05918, 1.42049, 14.50434, 13.89394, 3.81351, 42.05308, 2.67351, 1.41109, 1.6063, 2.26664, 14.7695, 1141.71, 1874.2709
92, 06/08/2023 16:12:51, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 100.21986, 96.02488, 3.05358, 2.20747, 1162.62706, 2.16845, 91.69269, 3.01141, 1146.51408, 41.6733, 41.88612, 2.67429, 2.85719, 3.29336, 1.51876, 3.13865, 1.42183, 14.49126, 13.92581, 2.76394, 42.15311, 2.85086, 2.45365, 1.38937, 3.40902, 13.26246, 1191.42, 1894.1279
93, 06/08/2023 16:13:51, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.76909, 95.18384, 3.09014, 2.14737, 1164.62538, 2.16543, 91.64885, 3.0139, 1147.47246, 41.67418, 41.84109, 2.66963, 2.83262, 3.29118, 1.51987, 3.10343, 1.44522, 14.50003, 14.05598, 3.24969, 41.75328, 2.23717, 1.90345, 1.62278, 3.08888, 15.31145, 1235.62, 1914.7216
94, 06/08/2023 16:14:51, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 84.54269, 93.90704, 3.13864, 2.08713, 1169.52458, 2.15949, 91.5642, 3.01969, 1148.38031, 41.69835, 41.94862, 2.64065, 2.62787, 3.28774, 1.52246, 3.08279, 1.47704, 14.52532, 14.31165, 3.57839, 43.97766, -0.11014, 1.67434, 1.76805, 2.96032, 16.91996, 1232.97, 1935.2712
95, 06/08/2023 16:15:51, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.97473, 93.74085, 3.11238, 2.10324, 1170.17747, 2.16418, 91.56837, 3.01633, 1148.6887, 41.70023, 41.92496, 2.63948, 2.62252, 3.29318, 1.52167, 3.11729, 1.48214, 14.5232, 14.31519, 2.71745, 41.87984, 2.5251, 2.64725, 1.44437, 3.82362, 14.31549, 1179.06, 1954.9222
96, 06/08/2023 16:16:51, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.90251, 93.83856, 3.05726, 2.13424, 1172.46573, 2.16877, 91.5916, 3.01051, 1149.32814, 41.70419, 41.94663, 2.63384, 2.57061, 3.30046, 1.52181, 3.18024, 1.4901, 14.51751, 14.27843, 2.51585, 42.08646, 2.08162, 2.61349, 1.5355, 4.01302, 13.95924, 1211.25, 1975.1097
97, 06/08/2023 16:17:51, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 75.95979, 91.47597, 3.09067, 2.13671, 1180.14055, 2.16842, 91.41209, 3.01521, 1150.03988, 41.68177, 41.69358, 2.64217, 2.62476, 3.30041, 1.52203, 3.21245, 1.50346, 14.54066, 14.57528, 3.47485, 39.47491, 3.46076, 2.13494, 1.54341, 3.2951, 16.81312, 1219.22, 1995.43
98, 06/08/2023 16:18:51, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 69.12528, 89.51554, 3.09179, 2.14211, 1179.49121, 2.16621, 91.14657, 3.01994, 1150.32518, 41.66654, 41.53491, 2.63404, 2.60705, 3.30316, 1.52486, 3.27177, 1.52736, 14.58032, 14.83792, 3.46396, 40.00711, 1.77407, 1.97131, 1.82028, 3.58835, 18.73529, 1179.29, 2015.0848
99, 06/08/2023 16:19:51, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 75.89027, 87.76327, 3.0962, 2.105, 1186.34236, 2.16712, 90.96316, 3.01773, 1151.70199, 41.6607, 41.41769, 2.61899, 2.53048, 3.31194, 1.52827, 3.30558, 1.57035, 14.60645, 15.09685, 2.84562, 41.05335, 1.15309, 2.24013, 1.85833, 4.1629, 17.13412, 1281.59, 2036.4447
100, 06/08/2023 16:20:51, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 80.86823, 86.91105, 3.09629, 2.09665, 1185.33172, 2.16637, 90.85687, 3.01758, 1152.21698, 41.64716, 41.3193, 2.62088, 2.54064, 3.31454, 1.53, 3.32587, 1.58628, 14.61877, 15.20945, 3.00343, 40.26143, 2.81363, 2.09755, 1.70652, 3.57951, 15.87622, 1204.46, 2056.519
101, 06/08/2023 16:21:51, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.42349, 87.10556, 3.09475, 2.10819, 1195.69642, 2.16461, 90.82317, 3.0197, 1152.61782, 41.64082, 41.37153, 2.62547, 2.52617, 3.31237, 1.53024, 3.32979, 1.57946, 14.62321, 15.19288, 3.24753, 40.98699, 3.09906, 1.98602, 1.55523, 3.08871, 15.08132, 1194.04, 2076.4197
102, 06/08/2023 16:22:51, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.47517, 86.72461, 3.06338, 2.14438, 1198.60296, 2.16517, 90.82921, 3.01872, 1153.07451, 41.62772, 41.27584, 2.64137, 2.59961, 3.31233, 1.52982, 3.38494, 1.57851, 14.61709, 15.20496, 2.91749, 40.27799, 4.27507, 2.22458, 1.48672, 3.30734, 13.98664, 1200.47, 2096.4275
103, 06/08/2023 16:23:51, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.85268, 86.0737, 3.07767, 2.08903, 1197.18945, 2.16129, 90.78273, 3.01809, 1153.12714, 41.61869, 41.2368, 2.64439, 2.57041, 3.31212, 1.53247, 3.36586, 1.6112, 14.62138, 15.31775, 2.95221, 40.62624, 2.97427, 1.80453, 1.82269, 3.2891, 15.09107, 1158.84, 2115.7416
104, 06/08/2023 16:24:51, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.09301, 86.82258, 3.06545, 2.06903, 1197.43162, 2.1573, 90.83598, 3.01762, 1153.00898, 41.61842, 41.2759, 2.64994, 2.6098, 3.30875, 1.53375, 3.34184, 1.61517, 14.6128, 15.19546, 2.9637, 41.57998, 3.25922, 1.75574, 1.67351, 2.93824, 13.66786, 1139.85, 2134.7392
105, 06/08/2023 16:25:51, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.15796, 86.61927, 3.07688, 2.04712, 1198.7675, 2.15534, 90.87461, 3.01723, 1153.40411, 41.62078, 41.34953, 2.65143, 2.52069, 3.30699, 1.53433, 3.3333, 1.62829, 14.60738, 15.26622, 2.97479, 41.87054, 2.80945, 1.95498, 1.59597, 3.12009, 14.02929, 1195.73, 2154.668
106, 06/08/2023 16:26:51, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.33145, 86.90312, 3.05751, 2.06792, 1199.87426, 2.1515, 90.93749, 3.02018, 1153.46063, 41.6247, 41.35022, 2.65437, 2.54082, 3.30035, 1.53397, 3.35196, 1.62093, 14.60049, 15.20466, 3.40538, 42.04561, 2.97644, 1.71929, 1.49469, 2.5698, 13.84113, 1159.76, 2173.9974
107, 06/08/2023 16:27:51, 60.065, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 96.59588, 86.72767, 3.08209, 2.02811, 1201.61551, 2.1481, 90.98799, 3.02127, 1154.05147, 41.63037, 41.3571, 2.65547, 2.53603, 3.2963, 1.53452, 3.31488, 1.63447, 14.59523, 15.25436, 3.14754, 42.22815, 2.77273, 1.80006, 1.5925, 2.8666, 14.03521, 1217.36, 2194.2868
108, 06/08/2023 16:28:51, 60.059, 60.07, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.02346, 86.91445, 3.07772, 2.01258, 1195.33506, 2.14352, 90.98828, 3.02267, 1153.92889, 41.61877, 41.26143, 2.66915, 2.66601, 3.29186, 1.53573, 3.29622, 1.63781, 14.59221, 15.18554, 3.1958, 40.28825, 4.23058, 1.66392, 1.67334, 2.78432, 14.24579, 1139.77, 2213.2829
109, 06/08/2023 16:29:52, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.90869, 87.15404, 3.03692, 2.05056, 1187.34571, 2.14423, 90.96263, 3.02203, 1153.55695, 41.6093, 41.0263, 2.67519, 2.9012, 3.293, 1.53575, 3.32739, 1.62267, 14.59261, 15.03295, 2.94755, 40.47439, 3.39903, 2.22923, 1.53821, 3.42903, 14.64118, 1109.02, 2231.7666
110, 06/08/2023 16:30:52, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.46058, 87.10656, 3.04927, 2.03935, 1184.73221, 2.14689, 90.96678, 3.02074, 1153.42586, 41.60785, 40.9948, 2.67747, 2.92941, 3.29524, 1.53489, 3.30886, 1.6225, 14.59055, 15.03705, 2.87372, 41.43664, 2.94669, 2.4828, 1.43355, 3.55921, 14.34778, 1138, 2250.7333
111, 06/08/2023 16:31:52, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 89.95682, 86.84081, 3.09677, 1.98358, 1178.07017, 2.14331, 90.95856, 3.02177, 1153.05306, 41.60689, 40.9511, 2.676, 2.95999, 3.29278, 1.5363, 3.24099, 1.63391, 14.59236, 15.09646, 3.15125, 41.48728, 2.49476, 1.74857, 1.71031, 2.9906, 14.81375, 1107.6, 2269.1934
112, 06/08/2023 16:32:52, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.80492, 87.79918, 3.05071, 1.99749, 1174.3873, 2.1452, 90.94052, 3.0198, 1153.15896, 41.59547, 41.00637, 2.68477, 2.97536, 3.29533, 1.53614, 3.26065, 1.63237, 14.59008, 14.92719, 2.80198, 40.25465, 3.7134, 2.37025, 1.51662, 3.59477, 14.32203, 1165.53, 2288.6189
113, 06/08/2023 16:33:52, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.12525, 89.34114, 3.02865, 1.99641, 1173.37766, 2.14349, 90.91601, 3.02105, 1153.25102, 41.59902, 41.13448, 2.67916, 2.98955, 3.29448, 1.53697, 3.23476, 1.62029, 14.59604, 14.70422, 3.16896, 42.01889, 2.01311, 1.95257, 1.63557, 3.19357, 15.30334, 1164.11, 2308.0207
